fecha,price_close
Jan 07 2022,4677.03
Jan 06 2022,4696.05
Jan 05 2022,4700.58
Jan 04 2022,4793.54
Jan 03 2022,4796.56
Dec 31 2021,4766.18
Dec 30 2021,4778.73
Dec 29 2021,4793.06
Dec 28 2021,4786.35
Dec 27 2021,4791.19
Dec 23 2021,4725.79
Dec 22 2021,4696.56
Dec 21 2021,4649.23
Dec 20 2021,4568.02
Dec 17 2021,4620.64
Dec 16 2021,4668.67
Dec 15 2021,4709.85
Dec 14 2021,4634.09
Dec 13 2021,4668.97
Dec 10 2021,4712.02
Dec 09 2021,4667.45
Dec 08 2021,4701.21
Dec 07 2021,4686.75
Dec 06 2021,4591.67
Dec 03 2021,4538.43
Dec 02 2021,4577.10
Dec 01 2021,4513.04
Nov 30 2021,4567.00
Nov 29 2021,4655.27
Nov 26 2021,4594.62
Nov 24 2021,4701.46
Nov 23 2021,4690.70
Nov 22 2021,4682.94
Nov 19 2021,4697.96
Nov 18 2021,4704.54
Nov 17 2021,4688.67
Nov 16 2021,4700.90
Nov 15 2021,4682.80
Nov 12 2021,4682.85
Nov 11 2021,4649.27
Nov 10 2021,4646.71
Nov 09 2021,4685.25
Nov 08 2021,4701.70
Nov 05 2021,4697.53
Nov 04 2021,4680.06
Nov 03 2021,4660.57
Nov 02 2021,4630.65
Nov 01 2021,4613.67
Oct 29 2021,4605.38
Oct 28 2021,4596.42
Oct 27 2021,4551.68
Oct 26 2021,4574.79
Oct 25 2021,4566.48
Oct 22 2021,4544.90
Oct 21 2021,4549.78
Oct 20 2021,4536.19
Oct 19 2021,4519.63
Oct 18 2021,4486.46
Oct 15 2021,4471.37
Oct 14 2021,4438.26
Oct 13 2021,4363.80
Oct 12 2021,4350.65
Oct 11 2021,4361.19
Oct 08 2021,4391.34
Oct 07 2021,4399.76
Oct 06 2021,4363.55
Oct 05 2021,4345.72
Oct 04 2021,4300.46
Oct 01 2021,4357.04
Sep 30 2021,4307.54
Sep 29 2021,4359.46
Sep 28 2021,4352.63
Sep 27 2021,4443.11
Sep 24 2021,4455.48
Sep 23 2021,4448.98
Sep 22 2021,4395.64
Sep 21 2021,4354.19
Sep 20 2021,4357.73
Sep 17 2021,4432.99
Sep 16 2021,4473.75
Sep 15 2021,4480.70
Sep 14 2021,4443.05
Sep 13 2021,4468.73
Sep 10 2021,4458.58
Sep 09 2021,4493.28
Sep 08 2021,4514.07
Sep 07 2021,4520.03
Sep 03 2021,4535.43
Sep 02 2021,4536.95
Sep 01 2021,4524.09
Aug 31 2021,4522.68
Aug 30 2021,4528.79
Aug 27 2021,4509.37
Aug 26 2021,4470.00
Aug 25 2021,4496.19
Aug 24 2021,4486.23
Aug 23 2021,4479.53
Aug 20 2021,4441.67
Aug 19 2021,4405.80
Aug 18 2021,4400.27
Aug 17 2021,4448.08
Aug 16 2021,4479.71
Aug 13 2021,4468.00
Aug 12 2021,4460.83
Aug 11 2021,4442.41
Aug 10 2021,4436.75
Aug 09 2021,4432.35
Aug 06 2021,4436.52
Aug 05 2021,4429.10
Aug 04 2021,4402.66
Aug 03 2021,4423.15
Aug 02 2021,4387.16
Jul 30 2021,4395.26
Jul 29 2021,4419.15
Jul 28 2021,4400.64
Jul 27 2021,4401.46
Jul 26 2021,4422.30
Jul 23 2021,4411.79
Jul 22 2021,4367.48
Jul 21 2021,4358.69
Jul 20 2021,4323.06
Jul 19 2021,4258.49
Jul 16 2021,4327.16
Jul 15 2021,4360.03
Jul 14 2021,4374.30
Jul 13 2021,4369.21
Jul 12 2021,4384.63
Jul 09 2021,4369.55
Jul 08 2021,4320.82
Jul 07 2021,4358.13
Jul 06 2021,4343.54
Jul 02 2021,4352.34
Jul 01 2021,4319.94
Jun 30 2021,4297.50
Jun 29 2021,4291.80
Jun 28 2021,4290.61
Jun 25 2021,4280.70
Jun 24 2021,4266.49
Jun 23 2021,4241.84
Jun 22 2021,4246.44
Jun 21 2021,4224.79
Jun 18 2021,4166.45
Jun 17 2021,4221.86
Jun 16 2021,4223.70
Jun 15 2021,4246.59
Jun 14 2021,4255.15
Jun 11 2021,4247.44
Jun 10 2021,4239.18
Jun 09 2021,4219.55
Jun 08 2021,4227.26
Jun 07 2021,4226.52
Jun 04 2021,4229.89
Jun 03 2021,4192.85
Jun 02 2021,4208.12
Jun 01 2021,4202.04
May 28 2021,4204.11
May 27 2021,4200.88
May 26 2021,4195.99
May 25 2021,4188.13
May 24 2021,4197.05
May 21 2021,4155.86
May 20 2021,4159.12
May 19 2021,4115.68
May 18 2021,4127.83
May 17 2021,4163.29
May 14 2021,4173.85
May 13 2021,4112.50
May 12 2021,4063.04
May 11 2021,4152.10
May 10 2021,4188.43
May 07 2021,4232.60
May 06 2021,4201.62
May 05 2021,4167.59
May 04 2021,4164.66
May 03 2021,4192.66
Apr 30 2021,4181.17
Apr 29 2021,4211.47
Apr 28 2021,4183.18
Apr 27 2021,4186.72
Apr 26 2021,4187.62
Apr 23 2021,4180.17
Apr 22 2021,4134.98
Apr 21 2021,4173.42
Apr 20 2021,4134.94
Apr 19 2021,4163.26
Apr 16 2021,4185.47
Apr 15 2021,4170.42
Apr 14 2021,4124.66
Apr 13 2021,4141.59
